SDRs per currency unit for the period  January 02, 2003 - December 15, 2017;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
Date;ALGERIAN DINAR   (DZD)                     ;Brunei dollar   (BND)                     ;Canadian dollar   (CAD)                     ;Colombian peso   (COP)                     ;euro   (EUR)                     ;Iranian rial   (IRR)                     ;Kazakhstani tenge   (KZT)                     ;Kuwaiti dinar   (KWD)                     ;Libyan dinar   (LYD)                     ;Qatar riyal   (QAR)                     ;rial Omani   (OMR)                     ;Russian ruble   (RUB)                     ;Saudi Arabian riyal   (SAR)                     ;U.A.E. dirham   (AED)                     ;U.K. pound sterling   (GBP)                     ;U.S. dollar   (USD)                     ;Venezuelan bolivar   (VEB)                     
9-Nov-2015;0,00670922;0,509305;0,545215;0,000249905;0,779938;2,41548E-05;;2,38162;0,517491;0,198839;1,88237;0,0111934;0,193006;0,197079;1,09319;0,723773;
10-Nov-2015;0,00671188;;0,546639;0,000248118;0,776321;0,000024187;;2,38496;0,517491;0,199118;1,88502;0,0112561;0,193277;0,197356;1,09487;0,724789;
11-Nov-2015;0,00671379;0,510755;;0,000246848;0,776599;2,41852E-05;0,00236177;2,38548;0,517491;0,199096;1,88481;0,0112238;0,193256;0,197334;1,09873;0,72471;
12-Nov-2015;0,00671802;0,511157;0,544499;0,000246798;0,777168;2,41812E-05;0,00236346;2,38501;0,517491;0,199056;1,88443;0,0110698;0,193217;0,197295;1,10025;0,724565;
13-Nov-2015;0,00671625;0,508768;0,54193;0,000240085;0,7777;;0,00234784;2,37821;0,517491;0,198489;1,87907;0,0108428;0,192667;0,196733;1,09972;0,722501;
16-Nov-2015;0,00671257;0,508304;0,542183;;0,776321;2,41608E-05;0,00234783;2,38307;0,517491;0,198895;1,88291;0,0108933;0,193061;0,197135;1,10008;0,723977;
17-Nov-2015;0,00671462;0,509921;0,544671;0,000236142;0,774343;2,42165E-05;0,00235914;2,38645;0,517491;0,199374;1,88744;0,0110831;0,193525;0,197609;1,10317;0,72572;
18-Nov-2015;0,00671312;0,508895;0,543461;0,000236438;0,774015;2,42137E-05;0,00235857;2,38633;0,517491;0,199364;1,88734;0,0112025;0,193516;0,197599;1,10391;0,725684;
19-Nov-2015;0,0067127;0,51067;0,545851;0,000232953;0,773932;2,41659E-05;0,00235583;2,38257;0,517491;0,198951;1,88344;0,0111564;0,193115;0,19719;1,10546;0,724181;
20-Nov-2015;0,0067081;0,513301;0,543357;0,000235146;0,77459;;0,00235822;2,38437;0,517491;0,199101;1,88486;0,0111725;0,193261;0,197339;1,10681;0,724729;
23-Nov-2015;0,0067201;0,512569;0,544267;0,000238564;0,772849;2,42487E-05;0,00236638;2,3898;0,517491;0,199719;1,89071;0,0110824;0,193861;0,197952;1,09963;0,726977;
24-Nov-2015;0,00672057;0,513439;0,545809;0,000235311;0,773648;2,42298E-05;0,002365;2,38778;0,517491;0,19955;1,88911;0,011069;0,193697;0,197784;1,09753;0,726362;
25-Nov-2015;0,00671463;0,517768;0,547353;0,000236809;0,770697;2,42864E-05;0,00237083;2,39406;0,517491;0,200009;1,89346;0,0111186;0,194142;0,198239;1,09649;0,728034;
30-Nov-2015;0,00671708;0,515728;0,546595;0,000235005;0,770971;2,42231E-05;0,00237077;2,39414;0,517491;0,200213;1,89538;0,0109201;0,19434;0,198441;1,0936;0,728775;
1-Dec-2015;0,00672311;0,516384;0,544304;0,000231641;0,771514;0,000024184;;2,39107;0,517491;0,199957;1,89296;0,0109849;0,194091;0,198187;1,09744;0,727843;
2-Dec-2015;0,00671799;0,517626;0,545018;0,000232489;0,772706;;0,00236595;2,39206;0,517491;0,20004;1,89374;0,0109101;0,194172;0,198269;1,09462;0,728144;
3-Dec-2015;0,00680553;0,516769;0,545011;0,000230522;0,77897;2,42561E-05;0,00237063;2,39812;0,517491;0,200546;1,89854;0,0107717;0,194663;0,198771;1,09009;0,729988;
4-Dec-2015;0,00672352;0,516234;0,539564;0,000228993;0,786173;;0,00234834;2,36901;0,517491;0,198112;1,87549;0,0106566;0,192301;0,196359;1,09006;0,721127;
7-Dec-2015;0,0067268;0,516592;0,535523;0,000227535;0,781906;2,40287E-05;0,00235599;2,3823;0,517491;0,198732;1,88136;0,0105579;0,192902;0,196973;1,08963;0,723384;
8-Dec-2015;0,00673765;0,512982;0,531512;0,000219798;0,785701;0,000023998;0,00234672;2,37933;0,517491;0,198485;1,87902;0,0104251;0,192662;0,196728;1,08373;0,722484;
9-Dec-2015;0,00673929;0,512618;0,529925;0,000219174;0,788226;2,39307E-05;0,00233059;2,37336;0,517491;0,197921;1,87369;0,0104109;0,192115;0,19617;1,08584;0,720433;
10-Dec-2015;0,00672158;0,512062;0,528517;0,000218192;0,786506;;;2,37126;0,517491;0,197453;1,86926;0,010384;0,191661;0,195706;1,09074;0,71873;
11-Dec-2015;0,00671221;0,510695;0,524528;0,000220396;0,786641;;;2,37016;0,517491;0,197361;1,86838;0,0103851;0,191572;0,195614;1,08837;0,718394;
14-Dec-2015;0,00671842;0,508795;0,523022;0,000217699;0,788872;2,38563E-05;0,00222739;2,36895;0,517491;0,197326;1,86805;0,0102282;0,191538;0,19558;1,08602;0,718266;
15-Dec-2015;0,00670632;0,508792;0,522616;0,00021378;0,788474;2,38299E-05;0,00212388;2,36742;0,517491;0,197101;1,86592;0,0101292;0,191319;0,195357;1,08736;0,717447;
16-Dec-2015;0,00672478;0,512211;0,521821;0,000216453;0,787585;2,39232E-05;;2,37395;0,517491;0,197905;1,87353;0,0102324;0,1921;0,196154;1,08236;0,720374;
17-Dec-2015;0,00673146;0,510477;0,517603;0,000217948;0,783903;0,000024007;;2,38055;0,517491;0,198651;1,8806;0,0102449;0,192824;0,196893;1,07856;0,723091;
18-Dec-2015;0,00672357;0,509482;0,520639;0,000216823;0,783173;;0,00211368;2,37943;0,517491;0,198558;1,87972;0,0101337;0,192734;0,196801;1,0782;0,722751;
21-Dec-2015;0,00673355;0,51162;0,516228;0,000216379;0,785035;2,39791E-05;0,00206864;2,37841;0,517491;0,198407;1,87829;0,0101354;0,192587;0,196652;1,07594;0,722203;
22-Dec-2015;0,00673125;0,512042;0,517263;0,00021619;0,789086;2,39232E-05;0,00214013;2,37356;0,517491;0,197938;1,87385;0,0101305;0,192132;0,196187;1,07159;0,720495;
23-Dec-2015;0,00672261;0,512799;0,519903;0,000217881;0,786591;0,000023927;0,00217312;2,37386;0,517491;0,197963;1,87408;0,0101586;0,192156;0,196211;1,07281;0,720585;
24-Dec-2015;0,00672274;0,512121;0,519926;0,000221135;0,788006;0,000023899;0,00213817;;0,517491;0,197757;1,87214;0,0103549;0,191957;0,196007;1,07407;0,719837;
28-Dec-2015;0,0067267;0,511555;;0,000226746;0,788437;2,38809E-05;0,00217046;2,3714;0,517491;0,197595;1,8706;0,0101608;0,191799;0,195846;;0,719246;
29-Dec-2015;0,00671666;0,510615;0,519795;0,000226327;0,788452;;0,00213207;2,37361;0,517491;0,197779;1,87234;0,00992897;0,191978;0,196029;1,0672;0,719916;
30-Dec-2015;0,00672996;0,50976;0,519342;0,000228528;0,787825;2,39331E-05;0,00212406;2,3758;0,517491;0,198092;1,87531;0,00989336;0,192281;0,196339;1,06788;0,721055;
31-Dec-2015;0,00673602;0,51039;0,521417;0,000229131;0,785651;2,39509E-05;0,00212241;2,37773;0,517491;0,198253;1,87683;0,009895;0,192438;0,196499;1,0694;0,721641;
4-Jan-2016;0,00671045;0,506341;0,51591;0,000228824;0,785392;2,39101E-05;0,00211957;2,37376;0,517491;0,197988;1,87432;0,00988175;0,19218;0,196236;1,06444;0,720675;
5-Jan-2016;0,0067226;0,508786;0,518022;0,000225588;0,778943;2,40429E-05;0,00211246;2,3864;0,517491;0,19914;1,88522;;0,193298;0,197377;1,06331;0,724868;
6-Jan-2016;0,00672257;0,50638;0,51465;0,000226237;0,778616;2,40337E-05;0,0021009;2,38471;0,517491;0,19913;1,88513;;0,193289;0,197368;1,06282;0,724833;
7-Jan-2016;0,00672477;0,503045;0,513742;0,000222221;0,785075;2,39529E-05;0,00209377;2,37857;0,517491;0,198454;1,87873;;0,192633;0,196698;1,05221;0,722373;
8-Jan-2016;0,00671677;0,503849;0,510471;0,000219746;0,784564;;0,00205288;2,37856;0,517491;0,198453;1,87872;;0,192631;0,196697;1,0548;0,722368;
11-Jan-2016;0,00672613;0,501929;0,508077;0,000220821;0,785813;2,39259E-05;0,00202232;2,37879;0,517491;0,198276;1,87705;0,00950253;0,19246;0,196521;1,05141;0,721724;
12-Jan-2016;0,00672858;0,502823;0,506271;0,000221368;0,783998;2,39796E-05;0,00198184;2,38389;0,517491;0,198767;1,8817;0,00944482;0,192937;0,197008;1,04417;0,723512;
13-Jan-2016;0,0067368;0,505018;0,506961;0,000223209;0,783781;2,40109E-05;0,00198594;2,38568;0,517491;0,19908;1,88466;0,00948153;0,19324;0,197318;1,04292;0,72465;
14-Jan-2016;0,00672656;0,501847;0,50237;0,000223171;0,786537;2,39258E-05;0,00197699;2,37871;0,517491;0,198367;1,87791;0,00943582;0,192549;0,196612;1,03861;0,722057;
15-Jan-2016;0,00673893;0,50214;0,497508;0,000223031;0,788842;;0,00200272;2,38109;0,517491;0,198566;1,87979;0,00944008;0,192741;0,196809;1,03733;0,72278;
19-Jan-2016;0,00674111;0,503584;0,499004;0,000219875;0,78712;2,39955E-05;0,00191754;2,38516;0,517491;0,198971;1,88363;0,0092278;0,193135;0,19721;1,03583;0,724255;
20-Jan-2016;0,0067398;0,502815;0,495819;0,000219366;0,788958;2,39671E-05;0,00193099;2,38533;0,517491;0,198723;1,88127;0,00910316;0,192893;0,196964;1,02405;0,72335;
21-Jan-2016;0,00671673;0,503017;0,508173;0,000215563;0,788426;2,39785E-05;0,00188531;2,38757;0,517491;0,198844;1,88242;0,00865869;0,193011;0,197084;1,02192;0,723791;
22-Jan-2016;0,00673761;0,506077;0,512371;0,000215247;0,783641;;0,00190224;2,39174;0,517491;0,199191;1,88571;0,00899893;0,193348;0,197428;1,03625;0,725056;
25-Jan-2016;0,00674691;0,508442;0,509263;0,000221163;0,784954;2,40435E-05;0,00194689;2,39459;0,517491;0,199396;1,88765;0,00932948;0,193547;0,197631;1,03318;0,725801;
26-Jan-2016;0,00674587;0,507311;0,516042;0,000215817;0,786396;2,40404E-05;0,00190812;2,39491;0,517491;0,199357;1,88728;0,00886685;0,193509;0,197592;1,03297;0,725658;
27-Jan-2016;0,00674689;0,507001;0,515594;0,000214482;0,788343;2,39878E-05;0,00192828;2,39039;0,517491;0,198914;1,88309;0,00916552;0,193079;0,197154;1,03597;0,724048;
28-Jan-2016;0,00674182;0,505504;0,514017;0,000214866;0,788697;2,39663E-05;0,00194691;2,38817;0,517491;0,19873;1,88134;0,00934988;0,1929;0,196971;1,03493;0,723376;
29-Jan-2016;0,00674937;0,507373;0,514472;0,000219314;0,79102;;0,00198574;2,39147;0,517491;0,199005;1,88395;0,00963622;0,193167;0,197244;1,03615;0,724377;
1-Feb-2016;0,00675919;0,509393;0,518194;0,000220783;0,789942;2,40445E-05;0,00201355;2,39453;0,517491;0,199391;1,8876;0,00950894;0,193542;0,197626;1,03584;0,725783;
2-Feb-2016;0,00674896;0,507679;0,515272;0,000217458;0,789926;2,39677E-05;0,00195975;2,39194;0,517491;0,198748;1,88151;0,00928355;0,192918;0,196989;1,04349;0,723442;
3-Feb-2016;0,00675727;0,504483;0,521753;0,000213248;0,789821;2,39346E-05;0,00192517;2,39014;0,517491;0,198467;1,87885;0,00911463;0,192645;0,19671;1,04744;0,722419;
4-Feb-2016;0,00674549;0,505989;0,521361;0,000211584;0,801924;2,37109E-05;0,00196956;2,37866;0,517491;0,196599;1,86117;0,00935929;0,190832;0,194859;1,04459;0,71562;
5-Feb-2016;0,00674473;0,511599;0,51536;0,000215672;0,80107;;0,00196611;2,37698;0,517491;0,19646;1,85985;0,00924625;0,190697;0,194721;1,03899;0,715113;
8-Feb-2016;0,00673821;;0,515207;0,000215998;0,796185;2,37631E-05;0,00199288;2,38914;0,517491;0,197038;1,86533;0,00933133;0,191258;0,195294;1,03416;0,717219;
9-Feb-2016;0,00675947;;0,516987;0,000212198;0,802785;2,36738E-05;0,00198262;2,38516;0,517491;0,196285;1,8582;0,00908073;0,190527;0,194548;1,03049;0,714476;
10-Feb-2016;0,00673323;0,51145;0,510388;0,000210178;0,802523;2,36227E-05;0,00196811;2,38671;0,517491;0,195854;1,85412;0,00901631;0,190109;0,194121;1,035;0,71291;
11-Feb-2016;0,00673551;0,511223;0,509719;0,00020972;0,80568;;0,00197063;2,38068;0,517491;0,195065;1,84665;0,00897483;0,189343;0,193339;1,02395;0,710038;
12-Feb-2016;0,00673298;0,509474;0,51415;0,000207089;0,802021;;0,00193206;;0,517491;0,19542;1,85001;0,00894806;0,189687;0,19369;1,03384;0,711327;
16-Feb-2016;0,00674099;0,510169;0,516058;0,000209764;0,798656;2,36958E-05;0,00199954;2,39336;0,517491;0,196499;1,86023;0,00938103;0,190735;0,19476;1,03147;0,715257;
17-Feb-2016;0,00673508;0,509537;0,523351;0,000210209;0,797509;2,37263E-05;0,00199358;2,39637;0,517491;0,196746;1,86256;0,00919912;0,190974;0,195004;1,02489;0,716154;
18-Feb-2016;0,00673572;0,510638;0,522361;0,000211309;0,794425;2,37438E-05;0,00204441;2,39749;0,517491;0,196904;1,86406;0,00949847;0,191128;0,195162;1,02994;0,716731;
19-Feb-2016;0,00673245;0,509098;0,519242;0,000214679;0,795146;;0,00201605;2,39788;0,517491;0,19687;1,86373;0,00938387;0,191095;0,195128;1,02389;0,716606;
22-Feb-2016;0,00673776;0,512651;0,525612;0,000214283;0,7931;2,38266E-05;0,0020448;2,40488;0,517491;0,19761;1,87074;0,0093255;0,191813;0,195861;1,0158;0,7193;
23-Feb-2016;0,00674429;0,513044;0,521786;0,000217138;0,791756;2,38365E-05;0,00206386;2,40283;0,517491;0,197705;1,87164;;0,191906;0,195956;1,01542;0,719647;
24-Feb-2016;0,00672567;0,512636;0,524143;0,000217164;0,792318;2,38974E-05;0,00206767;2,40913;0,517491;0,198224;1,87655;0,00944507;0,192409;0,19647;1,00171;0,721535;
25-Feb-2016;0,00669849;0,513053;0,53025;0,000215404;0,793739;2,38412E-05;0,00205514;;0,517491;0,197751;1,87208;0,00942252;0,19195;0,196001;1,00421;0,719814;
26-Feb-2016;0,00666513;0,514466;0,531631;0,000217573;0,792653;;0,00205878;;0,517491;0,197857;1,87308;0,00959113;0,192054;0,196106;1,00554;0,720201;
29-Feb-2016;0,0066562;0,513985;0,535346;0,00021898;0,788235;2,39742E-05;0,00207566;2,41075;0,517491;0,198887;1,88283;0,00953826;0,193053;0,197127;1,00296;0,723948;
1-Mar-2016;0,0066454;0,515367;0,539661;0,000217942;0,786615;2,39577E-05;0,00207933;2,40934;0,517491;0,19877;1,88173;0,00977027;0,19294;0,197011;1,01091;0,723524;
2-Mar-2016;0,00663878;0,516493;0,537931;0,000221632;0,786501;0,000023988;0,0020905;2,40973;0,517491;0,199034;1,88423;0,00984012;0,193196;0,197273;1,01435;0,724485;
3-Mar-2016;0,00664196;0,519066;0,539547;0,000225659;0,788547;2,39519E-05;0,00209278;2,40602;0,517491;0,198728;1,88133;0,00979856;0,192899;0,19697;1,0167;0,723371;
4-Mar-2016;0,0066032;0,520933;0,54019;0,000224928;0,790335;;0,00208693;2,39631;0,517491;0,197926;1,87373;0,00984419;0,19212;0,196175;1,01922;0,720451;
7-Mar-2016;0,0066183;0,522537;0,542101;0,000227946;0,789765;2,38742E-05;0,00208988;2,3991;0,517491;0,19809;1,87529;;0,19228;0,196337;1,02057;0,721049;
8-Mar-2016;0,00661664;0,519601;0,536987;0,000229317;0,792882;2,38062E-05;;2,39298;0,517491;0,19752;1,86989;;0,191726;0,195772;1,02231;0,718972;
9-Mar-2016;0,00660009;0,518592;0,543707;0,000228033;0,789672;0,00002382;0,00208715;2,39325;0,517491;0,197706;1,87165;0,00994301;0,191907;0,195956;1,02327;0,71965;
10-Mar-2016;0,00652685;0,520854;0,538575;0,000225604;0,781961;2,38315E-05;0,00209256;2,39361;0,517491;0,197867;1,87318;0,0101309;0,192063;0,196116;1,02324;0,720237;
11-Mar-2016;0,00650802;0,521066;0,542516;0,000223744;0,795081;;0,0020846;2,38264;0,517491;0,19696;1,86459;0,0101973;0,191183;0,195217;1,02522;0,716935;
14-Mar-2016;0,00650575;0,521915;0,539072;0,000226473;0,796775;2,37124E-05;0,00208723;2,38347;0,517491;0,196865;1,86369;0,0102145;0,19109;0,195123;1,02795;0,716589;
15-Mar-2016;0,00650933;0,520865;0,537085;0,000225914;0,797062;2,37368E-05;0,00209041;2,38409;0,517491;0,197113;1,86604;0,0101713;0,191331;0,195369;1,01597;0,717492;
16-Mar-2016;0,0064957;0,520316;0,537566;0,000226172;0,794723;2,37571E-05;0,00207235;2,38518;0,517491;0,197334;1,86813;0,0101132;0,191546;0,195588;1,01258;0,718296;
17-Mar-2016;0,00646187;0,520312;0,547081;;0,803454;2,34897E-05;0,00205268;2,36068;0,517491;0,195146;1,84741;0,0103607;0,189421;0,193419;1,02025;0,71033;
18-Mar-2016;0,00645765;0,52504;0,54781;;0,802125;;0,002057;2,36347;0,517491;0,195376;1,84959;0,0103968;0,189645;0,193647;1,02892;0,711167;
21-Mar-2016;0,00647262;0,523368;0,544553;0,000232135;0,80213;;;2,36634;0,517491;0,195515;1,85091;0,0103428;0,18978;0,193785;1,02432;0,711676;
22-Mar-2016;0,00648499;0,523969;0,546693;0,000232726;0,799964;;0,00206372;2,37;0,517491;0,196013;1,85563;0,0105271;0,190264;0,194279;1,01979;0,713489;
23-Mar-2016;0,00649993;0,525287;0,541719;;0,798985;;0,00206876;2,37146;0,517491;0,196492;1,86016;0,0105739;0,190728;0,194753;1,01384;0,715231;
24-Mar-2016;0,00651235;0,523208;0,539927;;0,799105;0,000023686;0,00206482;2,37267;0,517491;0,196821;1,86327;0,0103932;0,191048;0,195079;1,01174;0,716429;
25-Mar-2016;0,00651812;;;;;;0,00208323;2,37217;0,517491;0,196779;1,86288;0,0104666;0,191007;0,195038;;0,716276;
28-Mar-2016;0,00652363;0,520875;0,542131;0,000233668;;0,000023624;0,00210126;2,36553;0,517491;0,196359;1,85889;0,010545;0,190599;0,194621;;0,714745;
29-Mar-2016;0,00652943;0,522056;0,543487;0,00023456;0,800262;0,00002363;0,00209336;2,36605;0,517491;0,196402;1,85931;0,0103978;0,190641;0,194664;1,01967;0,714903;
30-Mar-2016;0,00654197;0,524172;0,548476;0,000232916;0,805063;2,34942E-05;0,00207233;2,35526;0,517491;0,195312;1,84899;0,0105156;0,189583;0,193583;1,02424;0,710935;
31-Mar-2016;0,00654396;0,52536;0,547232;0,000234855;0,808123;;0,00206569;2,35155;0,517491;0,195004;1,84607;0,0104607;0,189284;0,193278;1,02235;0,709814;
1-Apr-2016;0,00655902;0,525205;0,543924;0,000236503;0,81128;;0,00207205;2,35103;0,517491;0,194961;1,84566;0,0105697;0,189242;0,193235;1,01382;0,709657;
4-Apr-2016;0,00656957;0,526081;0,545209;0,000233911;0,808816;2,34806E-05;0,00206609;2,35616;0,517491;0,195257;1,84847;0,0103492;0,189529;0,193529;1,01138;0,710735;
5-Apr-2016;0,00655708;0,523902;0,539336;0,000231601;0,807405;2,34665E-05;0,00205576;2,35552;0,517491;0,195139;1,84735;0,0103107;0,189415;0,193412;1,00899;0,710306;
6-Apr-2016;0,00657938;0,524765;0,543907;0,000230495;0,806292;2,34935E-05;0,0020644;2,3587;0,517491;0,195403;1,84985;0,0103802;0,189671;0,193674;1,00082;0,711267;
7-Apr-2016;0,00655561;0,525481;0,539173;0,000230323;0,806519;0,000023443;0,00208011;2,35472;0,517491;0,194976;1,84581;0,0104684;0,189257;0,193251;0,999064;0,709714;
8-Apr-2016;0,0065632;0,52558;0,546409;0,000228344;0,806839;;0,0020865;2,35587;0,517491;0,195071;1,8467;0,0105246;0,189349;0,193345;0,998981;0,710058;
11-Apr-2016;0,00656053;0,526091;0,548581;0,000230272;0,806847;2,33967E-05;0,00210283;2,35148;0,517491;0,19461;1,84235;0,0105532;0,188902;0,192888;1,00838;0,708382;
12-Apr-2016;0,00651889;0,525883;0,552836;0,000231388;0,806352;0,000023367;0,00210814;2,3488;0,517491;0,194389;1,84025;0,010665;0,188687;0,192668;1,01304;0,707575;
13-Apr-2016;0,00653114;0,528255;0,555593;0,000234052;0,802965;2,34675E-05;0,00212942;2,35804;0,517491;0,195251;1,84841;0,0108067;0,189524;0,193523;1,01263;0,710714;
14-Apr-2016;0,00654133;0,52267;0,554878;0,000236913;0,801415;2,35141E-05;0,002128;2,35998;0,517491;0,195671;1,85238;0,0107111;0,189931;0,193939;1,00711;0,712242;
15-Apr-2016;0,00652961;0,52247;0,553311;0,000237087;0,802797;;0,00212747;2,35735;0,517491;0,195452;1,85032;0,0107721;0,189719;0,193723;1,0094;0,711447;
18-Apr-2016;0,00652236;0,523662;0,554432;0,000236884;0,803296;2,34544E-05;0,0020883;2,35539;0,517491;0,195193;1,84786;0,0104069;0,189468;0,193466;1,00849;0,710504;
19-Apr-2016;0,00652211;0,526159;0,56054;0,0002368;0,804695;2,34186E-05;0,00209894;2,35258;0,517491;0,194896;1,84505;0,0108065;0,189179;0,193171;1,01944;0,70942;
20-Apr-2016;0,00649752;0,528218;0,561182;0,000243323;0,80632;2,33894E-05;0,00210181;2,35104;0,517491;0,194671;1,84292;0,0107305;0,188961;0,192949;1,01869;0,708604;
21-Apr-2016;0,00649559;0,528086;0,558666;0,000244856;0,806278;;0,00213547;2,35354;0,517491;0,195073;1,84672;0,0109198;0,18935;0,193346;1,02079;0,710064;
22-Apr-2016;0,00650167;0,527568;0,561327;0,000242915;0,801279;;0,00212626;2,35806;0,517491;0,195447;1,85026;0,0107434;0,189714;0,193717;1,02282;0,711426;
25-Apr-2016;0,00649955;0,525567;0,561129;0,000242036;0,801447;2,34791E-05;0,00213149;2,35639;0,517491;0,19547;1,85049;0,0106786;0,189737;0,193741;1,02842;0,711512;
26-Apr-2016;0,00650053;0,524428;0,56301;0,000239758;0,801581;2,34314E-05;0,00213101;2,35276;0,517491;0,195105;1,84702;0,0106865;0,189382;0,193378;1,03438;0,710181;
27-Apr-2016;0,00649358;0,525417;0,561595;0,000240912;0,802033;2,34114E-05;0,00214321;2,35153;0,517491;0,194938;1,84545;0,0108894;0,18922;0,193213;1,03655;0,709575;
28-Apr-2016;0,0064732;0,52449;0,564002;0,000240377;0,80356;2,33416E-05;0,00214123;2,34694;0,517491;0,194364;1,84001;0,0108654;0,188662;0,192644;1,02953;0,707484;
29-Apr-2016;0,00646533;0,524769;0,562238;0,000244498;0,804541;2,32779E-05;0,00213538;2,34053;0,517491;0,193833;1,83499;0,0108358;0,188147;0,192118;1,03109;0,705552;
2-May-2016;0,00645108;;0,559899;0,000246414;0,807453;2,31723E-05;0,00214418;2,33603;0,517491;0,193011;1,82721;0,0109206;0,18735;0,191303;;0,702561;
3-May-2016;0,00644095;0,522762;0,55239;0,000247289;0,810712;2,31114E-05;0,00212862;2,33199;0,517491;0,192517;1,82253;;0,18687;0,190813;1,02816;0,700762;
4-May-2016;0,0064565;0,52002;0,546618;0,000243226;0,810255;2,32223E-05;0,00211802;2,3413;0,517491;0,193479;1,83163;0,0106429;0,187803;0,191767;1,01977;0,704263;
5-May-2016;0,00645585;0,520462;0,549213;0,000239927;0,807482;;0,00210272;;0,517491;0,193929;;0,0107131;0,188241;;1,02081;0,705903;
6-May-2016;0,00645731;0,518691;0,546028;0,000238968;0,806201;;0,00210856;;0,517491;0,193825;1,83491;0,0106586;0,188139;0,19211;1,02336;0,705523;
9-May-2016;0,00646309;0,518848;0,544203;0,000238124;0,805784;2,33064E-05;0,00211338;2,34852;0,517491;0,194269;1,83911;;0,18857;0,192549;1,02139;0,707138;
10-May-2016;0,00647077;0,516682;0,546665;0,000238557;0,805831;2,33418E-05;0,00211722;2,35044;0,517491;0,194622;1,84245;0,0106807;0,188913;0,192899;1,02176;0,708423;
11-May-2016;0,00647014;0,516181;0,551207;0,000237462;0,80722;2,33131E-05;0,00211455;2,34748;0,517491;0,194376;1,84013;0,0106808;0,188674;0,192656;1,02054;0,707529;
12-May-2016;0,00646621;0,517614;0,550422;0,000239356;0,806037;2,33167E-05;0,00212386;2,34932;0,517491;0,194432;1,84066;0,0108948;0,188729;0,192712;1,02225;0,707733;
13-May-2016;0,00646144;0,515555;0,547707;0,000241486;0,80427;;0,00214904;2,35264;;0,194707;1,84326;0,0109152;;0,192984;1,02143;0,708733;
16-May-2016;0,00646877;0,51726;0,550535;0,000237774;0,803408;2,33656E-05;0,00216382;2,35276;0,517491;0,19491;1,84519;0,0109336;0,189193;0,193186;1,01817;0,709474;
17-May-2016;0,00646168;0,518878;0,55041;0,000235793;0,802676;2,33544E-05;0,00216174;2,35186;0,517491;0,194836;1,84448;0,010993;0,189121;0,193112;1,02657;0,709203;
18-May-2016;0,0064561;0,516733;0,549308;0,000235078;0,800974;2,33831E-05;0,00215268;2,35421;0,517491;0,195095;1,84693;0,0109146;0,189372;0,193369;1,02843;0,710146;
19-May-2016;0,00644167;0,515088;0,542107;0,000234548;0,796137;2,34106E-05;0,00212317;2,35517;0,517491;0,195337;1,84922;0,0107388;0,189607;0,193608;1,04066;0,711027;
20-May-2016;0,00645153;0,51549;0,541507;0,000232759;0,798034;;0,00212329;2,35616;0,517491;0,195419;1,85;0,0107163;0,189686;0,193689;1,03704;0,711324;
23-May-2016;0,00644894;0,51643;;0,000233478;0,798104;2,34108E-05;0,00211565;2,3572;0,517491;0,195505;1,85082;0,010614;0,189771;0,193775;1,02967;0,71164;
24-May-2016;0,00644026;0,514763;0,542388;0,000232651;0,794609;2,33894E-05;0,00211455;2,35676;0,517491;0,195468;1,85047;0,0106117;0,189735;0,193739;1,03894;0,711505;
25-May-2016;0,00644619;0,5163;0,544146;0,00023278;0,793915;2,34005E-05;0,00211839;2,35818;0,517491;0,195683;1,8525;0,0108094;0,189943;0,193952;1,04436;0,712287;
26-May-2016;0,00644933;0,516551;0,547908;0,000232288;0,794312;2,33584E-05;0,00213528;2,35588;0,517491;0,195395;1,84978;0,0109075;0,189664;0,193666;1,04517;0,711239;
27-May-2016;0,00644523;0,517591;0,547047;0,00023287;0,794408;;0,00212032;2,35616;0,517491;0,195419;1,85;0,0107709;0,189687;0,19369;1,04238;0,711325;
31-May-2016;0,00645259;0,516686;0,544137;0,000232252;0,795079;2,34018E-05;0,0021225;2,35877;0,517491;0,19583;1,85389;0,0108009;0,190085;0,194097;1,042;0,71282;
1-Jun-2016;0,00645182;0,516791;0,544544;0,000230726;0,796552;2,33879E-05;0,0021162;2,35891;0,517491;0,195841;1,854;0,0107011;0,190097;0,194108;1,0298;0,712862;
2-Jun-2016;0,00643963;0,517461;0,544165;0,00022829;0,796326;2,33527E-05;0,00210763;2,35763;0,517491;0,195541;1,85115;0,0106633;0,189805;0,19381;1,02715;0,711768;
3-Jun-2016;0,00648324;0,518277;0,550779;0,000229243;0,795446;;0,00211134;2,3622;0,517491;0,19592;1,85474;0,0106674;0,190173;0,194186;1,02751;0,713149;
6-Jun-2016;0,00645233;;0,550842;;0,803694;2,32276E-05;0,00211329;2,35036;0,517491;;1,84178;0,0107641;0,188843;0,192829;1,01919;0,708163;
7-Jun-2016;0,00644204;0,520426;0,552696;0,000234232;0,802125;2,31851E-05;0,00211706;2,34598;0,517491;;1,83834;0,0108397;0,188491;0,192469;1,03114;0,706843;
8-Jun-2016;0,00644789;0,521857;0,556346;0,00023934;0,803607;2,31674E-05;0,00212998;2,34528;0,517491;0,194033;1,83688;0,0109197;0,188342;0,192316;1,02898;0,706281;
